"Age","EdLevel","Employment","Gender","MentalHealth","MainBranch","YearsCode","YearsCodePro","PreviousSalary","ComputerSkills","SQL","python","java","c_plus_plus","cloud","Continent","class"
0,4,1,0,0,0,3,4,7400,15,1,0,1,0,1,1,1
0,4,1,0,1,0,4,3,30267,11,1,0,1,0,0,2,1
0,4,1,0,0,0,9,3,5028,1,0,0,0,0,0,1,0
0,4,1,0,1,0,13,10,125000,6,0,1,0,1,0,3,0
0,4,1,0,0,0,6,4,7536,10,1,1,1,1,1,1,0
0,4,1,0,0,0,12,11,23364,13,1,0,1,0,1,6,1
0,0,1,0,0,0,13,4,67435,22,1,1,1,1,1,2,1
1,4,1,0,0,0,20,17,120000,10,1,0,1,1,1,3,1
0,4,1,0,0,0,4,0,2964,12,1,1,1,0,0,0,0
0,0,1,0,1,0,13,1,35072,15,1,1,0,1,1,1,0
0,4,1,0,0,0,7,2,45241,22,1,0,1,1,1,2,1
0,4,0,0,0,0,15,10,97288,13,1,0,1,0,0,2,0
0,4,1,0,0,0,4,2,12433,6,1,0,1,1,1,1,1
1,2,1,0,1,0,37,11,71093,22,1,0,1,1,1,2,1
0,0,1,0,1,0,8,5,48936,9,1,0,1,0,1,5,0
0,0,1,0,0,0,9,7,75396,15,1,1,0,0,1,1,0
0,4,1,0,0,0,6,2,7008,7,1,1,0,0,1,1,0
0,4,1,0,0,0,7,2,4188,12,1,0,1,1,0,1,1
0,4,1,1,0,0,9,3,37834,4,1,0,0,0,0,2,0
0,4,1,0,0,0,5,2,13744,11,0,0,1,0,1,6,0
0,4,1,0,0,0,7,5,8377,12,1,1,1,0,0,1,1
0,0,1,1,0,1,14,5,75669,9,0,1,1,0,1,2,0
1,4,1,0,0,0,35,20,140000,18,1,0,1,0,1,3,1
0,4,1,0,0,0,15,8,38915,7,1,0,0,1,0,2,1
0,0,1,0,0,1,9,0,7176,11,1,1,0,1,1,2,1
0,4,0,0,0,0,9,7,53055,6,0,0,0,0,1,1,0
0,0,1,0,0,0,13,7,72426,9,1,1,1,0,1,2,0
1,4,1,0,0,1,20,10,56442,15,1,0,1,1,0,0,1
0,1,1,0,0,0,8,6,52848,9,0,0,1,0,1,2,0
0,2,1,0,0,0,15,6,58368,21,1,0,1,1,1,2,1
0,4,1,1,0,0,2,1,18696,11,0,0,1,0,1,1,0
1,4,1,1,1,0,21,18,80000,20,1,1,1,0,1,4,1
0,4,1,0,0,0,5,3,48644,11,1,0,1,1,0,2,1
0,0,1,0,0,0,5,1,31128,17,1,1,1,1,1,2,1
0,0,1,0,0,0,25,12,60972,4,0,0,0,1,1,2,0
1,2,1,0,0,0,25,20,18876,2,0,0,0,0,0,2,0
0,1,1,1,0,0,7,6,27924,3,0,0,0,0,0,5,0
0,4,1,0,0,0,3,1,1680,6,1,0,1,0,1,1,0
0,4,1,0,0,0,5,0,18156,25,1,1,1,1,1,5,1
1,4,1,0,0,0,16,12,22704,28,1,1,1,1,1,2,1
0,4,1,0,0,0,7,6,97288,21,1,1,1,0,1,2,1
0,4,1,0,0,0,10,6,39093,12,1,0,1,0,1,1,1
0,4,1,0,0,0,6,1,55670,13,1,1,1,0,1,2,1
0,4,1,0,0,1,3,3,8377,7,1,1,0,1,1,1,0
0,1,1,0,0,0,9,8,71093,12,1,0,1,0,1,2,1
0,4,1,0,0,0,6,5,7368,10,1,0,1,0,1,1,0
0,4,1,0,0,0,4,2,19728,16,1,1,1,1,1,5,1
0,0,1,0,0,0,10,4,22704,25,1,1,1,0,1,2,1
0,4,0,0,0,0,5,3,84924,7,1,0,0,0,1,2,0
0,0,1,0,0,1,15,5,21996,16,1,0,1,0,1,6,0
0,4,1,0,0,0,8,8,25131,8,0,0,1,0,1,1,0
1,4,1,0,0,0,29,24,180000,16,1,0,1,1,1,1,1
0,1,1,0,1,0,15,14,93533,13,1,0,1,0,1,4,1
0,3,1,0,0,0,4,0,64287,7,1,1,0,0,1,3,0
0,0,1,0,0,1,5,3,36324,5,0,1,0,0,0,2,0
1,2,1,0,0,0,30,12,150000,13,1,1,1,1,1,3,1
0,0,1,0,0,0,9,5,10224,15,1,0,1,1,1,1,1
0,4,0,0,0,0,8,8,63792,11,1,0,1,0,1,2,0
0,4,1,0,0,0,4,1,3624,10,0,0,1,0,0,1,1
1,4,1,0,1,0,37,22,95006,24,1,1,1,1,1,2,1
0,0,1,0,0,0,7,3,45396,18,1,1,1,1,1,0,0
0,2,1,0,0,0,5,0,5508,10,1,0,1,0,0,5,0
0,4,0,0,0,0,9,2,138432,9,1,1,0,0,1,2,1
0,4,1,0,0,0,8,2,40910,3,0,0,0,1,0,2,0
0,4,1,1,0,0,6,1,66144,13,1,1,1,0,0,1,1
0,2,0,1,0,0,5,2,35028,7,0,1,0,1,0,1,0
0,0,1,0,0,0,13,9,49452,17,1,0,1,1,0,2,1
1,4,0,0,0,0,37,20,155664,3,0,1,0,0,1,2,0
0,2,1,0,0,0,16,7,70236,12,1,0,0,0,1,1,0
0,4,1,0,0,0,3,0,53948,23,1,1,1,1,1,2,1
0,4,1,0,0,0,9,3,20943,23,1,1,1,0,1,1,1
0,4,1,0,0,0,8,2,42656,18,1,0,1,0,0,2,1
0,0,1,0,0,0,12,9,121010,14,1,1,1,0,1,3,1
1,3,1,0,0,0,14,12,54049,14,1,1,1,1,1,2,1
0,4,1,0,0,0,6,3,7032,12,0,1,1,0,1,1,1
0,1,1,0,1,0,17,10,57312,3,1,1,0,0,0,2,0
1,4,0,0,0,0,13,12,64860,20,1,1,1,0,1,2,0
0,0,1,0,0,0,5,4,46482,14,1,0,1,0,1,2,0
0,4,1,0,0,0,5,1,16000,8,1,0,1,0,0,1,0
0,0,1,0,0,0,9,6,46704,21,1,1,0,1,1,2,1
1,0,1,0,0,0,32,27,86478,9,1,0,1,1,0,2,1
0,0,1,0,0,0,6,1,16752,11,1,1,1,0,0,1,0
1,3,1,0,0,1,12,9,37834,12,1,1,1,0,0,2,0
0,0,1,1,0,0,6,5,37834,11,1,0,1,1,1,2,0
0,2,1,0,0,0,11,3,20856,18,1,0,1,1,1,2,1
1,0,1,0,1,1,23,21,65000,14,1,1,1,1,0,3,1
0,2,1,0,0,0,5,2,10380,20,1,0,1,1,1,2,1
1,0,1,0,0,0,27,21,77832,14,1,1,0,1,1,2,1
1,1,0,0,0,0,19,16,64859,24,1,1,1,1,1,2,1
1,2,1,0,0,0,20,15,37752,4,0,0,0,1,0,2,0
0,4,1,0,0,0,13,9,23700,4,0,0,1,0,0,1,0
0,4,1,0,0,0,10,6,33924,8,1,0,1,0,1,5,0
1,4,1,0,0,0,23,20,105000,11,1,0,1,0,1,3,1
1,0,1,0,0,0,15,11,18150,11,1,0,1,0,1,1,0
0,3,1,1,0,0,7,7,56211,11,1,1,1,1,0,2,0
1,2,1,0,1,0,35,25,17868,14,1,0,1,0,1,6,1
1,4,1,0,0,0,35,17,51888,11,1,0,1,0,0,2,1
1,4,1,0,0,0,28,25,125250,13,0,0,1,1,1,4,1
0,4,1,0,0,0,20,11,120000,10,1,0,1,1,0,3,1
0,2,1,0,0,0,8,4,45396,21,1,0,1,0,1,2,1
1,2,1,0,1,0,31,20,59454,9,1,1,1,0,0,2,0
0,4,1,0,0,0,8,1,40680,9,1,0,0,1,0,2,0
0,2,0,0,1,0,10,4,25428,20,1,1,1,0,1,5,1
1,0,1,0,0,0,20,19,96209,19,1,0,1,0,1,6,1
0,4,1,0,0,0,10,5,44320,6,0,0,0,0,1,2,0
0,0,1,0,0,0,11,7,60000,13,1,0,1,1,1,5,0
0,2,1,0,0,0,10,7,56723,15,1,0,1,0,1,3,1
0,4,0,0,0,0,4,1,12650,20,1,0,1,1,0,2,1
0,4,1,0,0,0,6,2,12566,21,1,1,1,1,1,1,1
1,4,1,0,0,0,14,11,63469,18,1,0,1,0,1,4,1
0,4,1,0,0,0,3,2,4189,12,1,1,1,0,1,1,1
0,2,0,0,0,0,23,14,36000,10,1,0,0,1,1,2,0
0,4,1,0,1,0,6,3,12840,23,1,1,1,0,1,1,1
0,4,1,0,1,0,2,2,5988,9,1,1,0,1,0,1,0
1,0,1,0,0,0,17,17,118104,24,1,0,1,1,1,2,1
0,4,0,0,0,0,6,2,26484,9,1,0,1,0,1,2,1
0,2,1,0,0,0,2,1,12336,6,0,0,1,0,0,5,0
0,1,1,0,0,0,9,4,37620,29,1,0,1,1,1,2,1
1,4,1,0,0,0,25,10,43948,9,0,0,1,1,0,2,1
0,4,1,0,0,0,5,3,6072,23,1,1,1,1,1,6,1
0,4,1,0,0,0,5,3,5832,16,1,0,1,1,1,1,1
0,2,0,0,1,0,21,13,32088,7,1,0,0,1,0,2,0
0,0,1,0,1,0,8,5,70264,12,1,1,0,1,1,2,0
1,0,1,0,0,0,30,20,37620,17,1,1,1,1,1,2,1
0,4,1,0,0,0,15,9,180000,9,1,0,1,0,1,3,0
0,0,1,0,0,0,9,4,10056,16,1,0,1,1,1,1,1
0,2,1,0,0,0,12,9,101010,18,1,0,1,1,1,3,1
0,0,1,1,0,0,20,6,90802,6,0,1,1,0,0,2,0
0,0,1,0,0,0,7,3,4524,11,1,0,1,1,1,1,1
0,4,1,0,0,0,3,2,10052,0,0,0,0,0,0,1,0
1,0,0,0,0,0,25,15,168636,19,1,0,1,0,1,2,1
0,0,1,0,0,0,13,2,12144,5,1,1,0,0,0,2,0
1,3,1,0,0,0,18,3,68068,12,1,1,1,1,0,3,1
0,4,0,1,1,0,16,6,86402,12,1,1,1,0,1,2,1
0,4,1,0,0,0,8,2,44536,10,1,1,1,0,0,2,0
0,4,1,0,0,0,7,4,17148,15,1,1,1,1,1,1,1
0,4,1,0,0,0,7,4,29304,3,0,0,1,0,0,0,0
0,4,1,0,0,0,6,4,13962,5,0,0,1,0,1,1,0
0,4,1,0,0,0,8,3,11169,11,1,0,1,0,1,1,1
1,0,1,0,0,0,16,9,64859,11,1,0,1,0,1,2,0
0,0,1,0,0,0,14,8,66588,2,0,0,1,0,0,2,0
0,2,1,0,0,0,5,2,40860,5,1,0,0,1,0,2,0
0,4,1,0,1,0,9,9,57243,10,1,1,0,0,1,1,0
0,0,1,0,0,0,7,2,43426,12,0,0,1,0,1,4,1
1,3,1,0,0,0,28,18,97308,23,1,0,1,0,1,6,1
0,4,1,0,0,0,10,3,38915,18,1,0,1,1,1,2,1
0,4,1,0,0,0,13,6,86478,3,0,1,0,1,0,2,0
0,0,0,0,0,0,10,9,105400,14,1,1,0,0,1,2,1
0,2,0,0,1,0,8,4,11172,7,0,0,1,0,1,2,0
1,4,1,0,0,0,32,18,54049,13,1,0,0,0,1,2,0
1,4,1,0,0,0,22,20,36,10,1,0,0,0,1,6,0
0,2,1,0,1,0,11,0,42348,19,1,0,1,1,1,2,1
0,3,1,0,1,1,11,6,32424,4,0,1,0,1,0,2,0
0,1,1,0,0,0,10,8,65604,5,0,0,1,0,0,2,0
0,0,1,0,0,0,11,5,59454,6,0,1,0,0,1,2,0
0,0,1,0,0,0,6,4,38976,23,1,0,1,1,1,2,1
0,4,1,0,1,0,7,4,60752,19,1,1,1,0,1,2,1
0,4,1,0,0,0,6,5,10656,11,1,0,1,1,1,1,1
0,0,1,0,0,0,7,4,24384,11,1,0,0,1,1,5,1
1,0,1,0,0,0,16,7,28500,6,0,0,1,0,0,1,0
0,4,1,0,0,0,7,4,56211,18,0,0,1,0,1,2,1
0,2,0,0,0,0,6,2,28100,16,1,1,1,1,1,5,1
0,4,1,0,0,0,14,8,88000,27,1,0,1,1,1,3,1
1,2,1,1,0,0,18,15,120000,12,1,0,1,0,0,3,1
0,4,1,0,1,0,16,8,94000,14,1,0,1,1,1,3,0
0,4,1,0,0,0,7,2,36753,16,1,0,1,1,1,2,1
1,0,1,0,0,0,39,21,97645,9,0,1,1,1,1,2,0
0,4,1,0,1,0,7,5,20760,9,0,0,1,0,0,2,0
0,4,1,0,0,0,13,6,28536,3,0,0,0,1,0,2,0
0,4,0,0,0,0,12,7,16754,15,1,1,1,0,1,1,1
0,4,1,0,1,0,9,4,38778,28,1,0,1,1,1,2,1
0,4,0,0,0,0,4,0,12144,7,1,0,1,0,0,2,0
1,2,1,0,0,0,30,21,23592,8,1,0,0,1,1,2,1
1,4,1,0,0,1,36,30,26724,3,0,0,0,1,0,4,0
0,0,1,0,0,0,14,5,18156,8,1,0,1,0,1,2,0
0,4,1,0,0,0,10,6,31608,13,1,0,1,1,1,6,0
1,4,1,0,0,0,23,19,17616,16,1,1,1,1,1,5,1
1,4,1,0,0,0,28,22,71340,7,0,1,1,1,0,2,0
1,4,1,0,0,0,15,12,67452,12,1,0,1,1,1,5,1
0,4,1,0,0,0,8,3,75669,14,1,0,1,1,1,2,1
1,0,0,0,0,0,25,21,42528,10,1,0,1,1,1,2,0
1,0,1,0,1,1,21,10,62240,22,1,1,1,1,1,2,1
1,0,1,0,0,0,38,22,138000,11,0,0,1,1,0,3,0
1,4,1,0,1,0,35,26,68068,10,1,0,1,1,1,3,1
0,4,1,0,0,0,4,2,8726,16,1,1,1,0,1,1,1
0,0,1,0,1,0,8,8,20760,9,0,1,1,0,0,2,1
0,0,1,0,0,0,8,5,33972,9,0,0,0,1,1,2,0
1,4,0,0,0,0,38,30,45396,6,1,0,1,1,0,2,0
0,4,1,0,0,0,11,5,81074,17,1,1,0,0,1,2,0
0,0,1,0,0,0,17,13,63612,15,1,0,1,1,1,5,1
0,2,1,0,0,1,5,13,90758,6,1,0,1,1,0,3,1
0,4,1,0,0,0,8,7,21780,18,1,0,1,0,1,1,1
0,2,1,0,0,0,9,5,27025,21,1,1,1,1,1,2,1
0,4,0,0,0,0,10,6,13950,11,1,0,1,0,1,1,0
1,0,1,0,0,0,25,15,70264,12,1,1,1,0,1,2,0
0,0,1,0,0,0,13,5,43239,5,0,1,0,1,0,2,0
0,2,1,0,0,0,7,5,43239,16,1,0,1,0,1,2,0
1,4,1,0,0,0,35,25,162867,18,1,0,1,1,1,2,0
1,4,1,0,0,0,24,20,90758,18,1,0,1,1,1,3,1
1,2,1,0,0,0,23,17,42372,22,1,0,1,0,1,6,1
0,4,1,0,0,0,7,2,37834,5,0,1,1,0,0,2,0
0,0,1,0,0,0,10,7,15358,7,0,0,1,0,0,1,0
0,4,1,0,0,0,8,2,56616,11,1,1,1,0,1,2,0
0,1,1,0,0,0,12,10,46482,28,1,0,1,1,1,2,1
1,0,1,0,1,0,21,11,130000,5,1,1,0,0,1,3,0
0,0,1,0,0,0,15,10,97288,11,1,0,0,1,1,2,0
0,2,1,0,0,0,20,15,115000,19,1,0,1,0,1,5,0
0,0,1,0,0,0,13,6,32424,5,1,0,1,0,0,2,0
1,0,1,0,0,0,20,14,121979,14,1,0,1,0,1,2,0
1,1,1,0,0,0,20,17,38915,11,1,0,1,0,1,2,1
0,1,0,0,0,0,2,0,4128,4,1,1,0,0,0,6,0
0,1,1,0,1,0,15,11,56040,23,1,1,1,1,1,0,1
1,0,0,0,0,0,12,12,25944,14,1,0,1,0,0,2,1
0,2,1,0,1,0,10,8,80925,10,1,0,1,0,0,3,0
1,4,1,0,0,0,17,11,35672,17,1,0,1,0,1,2,1
0,4,1,0,1,0,17,7,150000,3,0,0,0,1,0,3,0
1,4,0,0,0,0,26,11,134028,16,1,0,0,0,1,1,0
0,4,1,0,0,0,4,1,6276,14,1,1,1,1,0,1,0
0,2,0,0,0,0,8,7,7008,22,1,1,1,0,1,1,1
1,2,1,0,1,0,15,10,125000,15,1,0,1,0,1,3,1
0,0,1,0,1,0,10,6,175000,17,1,1,1,0,1,3,1
0,4,1,0,0,0,11,7,71885,14,1,0,1,0,1,2,1
0,4,1,0,1,0,18,10,90482,10,1,1,1,0,1,2,0
0,2,1,0,0,0,4,3,17976,4,0,0,1,0,0,5,0
0,0,1,0,0,1,4,2,41508,8,1,1,0,0,1,2,0
1,1,1,0,1,0,20,14,50806,19,1,1,1,0,0,2,1
1,4,1,0,0,0,26,13,105000,10,1,0,1,0,1,3,1
0,0,1,0,0,0,10,2,35709,21,1,1,1,1,1,2,1
1,0,1,0,0,0,21,17,97288,8,1,0,1,0,0,2,0
1,0,1,0,0,0,26,20,132355,12,1,1,0,1,0,3,0
0,4,1,0,0,0,21,12,70264,13,1,0,1,0,0,2,0
1,4,1,0,0,0,21,21,69183,11,0,1,1,0,0,2,0
0,3,1,0,0,0,13,6,56211,7,0,1,1,1,1,2,0
0,2,1,0,0,0,6,2,15134,10,0,1,1,0,1,2,0
0,4,1,0,0,0,5,4,33504,15,0,1,1,0,1,1,1
0,4,0,0,0,0,9,5,43160,12,1,1,1,0,1,0,0
0,0,1,0,0,0,10,8,49308,14,1,0,1,1,0,1,1
1,4,0,0,1,0,31,25,129259,16,1,1,1,1,1,2,1
0,4,1,0,0,0,16,11,97284,14,1,0,1,1,1,2,1
0,0,1,0,0,0,9,5,70000,10,1,0,0,1,1,3,1
1,0,1,0,0,0,16,10,54049,14,1,0,1,1,0,2,0
1,0,1,0,1,1,20,11,51347,3,0,0,0,0,1,2,0
0,4,1,1,1,0,5,3,75000,18,1,0,1,1,1,3,1
1,0,0,0,0,0,25,15,87328,7,0,0,0,0,1,2,0
0,4,1,0,0,1,8,8,51702,12,1,1,1,0,1,2,0
0,0,1,1,0,0,17,4,48644,11,1,0,1,0,1,2,0
1,2,1,0,0,0,20,16,52996,12,1,0,1,1,0,2,1
1,4,1,0,0,0,15,6,20760,16,1,0,1,1,1,5,1
0,4,1,0,0,0,11,7,13188,8,1,0,1,1,0,1,1
0,1,1,0,1,0,4,3,7356,14,1,0,1,0,0,0,1
0,4,1,0,0,1,2,2,56000,3,1,0,1,0,1,3,0
0,4,1,0,0,0,14,7,18804,17,1,0,1,0,1,2,1
0,2,1,0,0,0,6,3,48644,12,1,0,1,0,1,2,0
0,4,1,0,0,0,5,4,6228,12,1,0,1,0,1,1,0
0,0,1,0,1,0,13,6,58978,23,1,1,1,1,0,2,1
1,4,1,0,0,0,14,11,89721,15,1,0,1,0,0,2,1
0,0,1,0,0,0,7,7,52942,12,1,0,1,1,1,3,1
0,4,1,0,0,0,5,3,34591,20,1,0,1,1,1,2,1
0,2,1,0,0,0,10,6,68724,5,1,0,0,0,0,2,0
0,3,1,0,1,1,8,4,40070,6,1,1,0,0,0,2,0
0,0,1,0,0,0,7,5,77820,25,1,0,1,1,1,1,1
1,2,1,0,1,0,28,13,82155,15,1,0,1,0,1,2,1
0,4,1,0,0,0,8,3,5028,13,1,0,1,0,1,1,0
1,0,1,0,0,0,30,21,28308,7,1,0,1,1,1,2,1
0,4,1,0,0,0,7,0,7392,6,1,0,1,0,0,6,0
0,0,1,0,0,0,10,4,12566,15,0,0,1,1,1,1,1
0,4,1,0,1,0,7,4,9494,12,1,0,1,0,1,1,1
0,0,1,0,0,0,7,2,19452,9,1,1,1,1,0,5,1
0,0,1,1,0,0,7,4,3108,17,1,1,1,0,1,1,1
1,4,1,0,0,0,30,20,21696,18,1,0,1,1,1,1,1
0,2,1,0,0,0,8,0,10116,9,1,0,1,1,0,6,1
0,4,0,0,0,0,10,10,41232,3,0,0,0,0,1,6,0
1,4,1,0,0,0,22,21,83500,14,1,0,1,0,1,3,1
0,0,0,0,0,0,16,12,64850,8,1,0,1,0,0,2,0
1,2,0,0,0,0,21,14,19728,9,1,0,1,1,0,1,0
0,1,1,0,0,0,4,3,14028,16,1,0,1,1,1,2,1
0,4,1,0,0,0,8,2,3888,15,1,1,0,1,0,1,0
0,1,1,0,1,0,11,2,1644,13,1,0,1,0,1,0,0
1,0,1,0,0,0,20,4,58368,11,0,0,1,0,1,2,1
0,4,1,0,0,0,2,1,5700,11,1,0,1,1,1,1,1
0,0,1,1,0,0,8,0,41112,6,0,1,1,0,1,2,0
0,4,1,0,0,0,9,7,30000,17,1,0,1,1,1,6,1
0,4,1,1,0,0,10,6,6168,10,1,0,0,0,1,1,0
1,2,0,0,0,1,30,20,90756,15,1,1,1,0,1,3,1
0,0,1,0,0,0,8,2,81074,20,0,1,1,0,1,2,1
0,2,0,0,0,0,11,4,24744,26,1,1,1,1,1,6,1
0,4,1,0,0,0,5,5,29835,13,1,0,1,0,1,2,0
0,2,1,0,0,0,5,5,54972,10,1,0,1,0,1,6,0
1,2,1,0,1,0,26,14,101649,7,0,1,0,0,0,2,0
0,3,1,0,0,0,9,4,29186,14,1,0,1,0,0,2,1
0,1,0,0,0,0,5,3,4200,10,1,0,1,0,1,1,0
0,4,1,0,0,0,8,4,29580,13,1,0,1,0,1,1,1
0,4,1,0,1,0,8,2,6981,13,1,1,1,0,1,1,0
0,0,0,0,1,0,12,6,64860,16,1,1,1,0,0,2,0
0,0,1,0,0,0,10,3,110000,6,0,1,0,1,1,3,0
1,0,1,0,0,0,21,14,56194,8,1,1,1,0,1,2,0
0,0,1,0,0,0,5,3,11508,10,1,0,0,1,1,2,0
1,0,1,0,0,0,15,8,25944,5,1,0,1,0,0,2,0
0,0,1,0,0,0,7,3,43239,20,1,1,0,1,1,2,0
0,4,1,0,0,0,8,5,82008,8,1,0,1,0,1,2,0
0,0,1,1,0,0,11,6,24384,6,0,0,0,0,0,2,0
0,0,1,0,0,0,11,8,36000,23,1,1,1,1,1,5,1
0,0,1,0,0,0,14,6,38916,20,1,0,1,0,1,2,1
0,4,1,0,0,0,8,3,24660,13,1,0,1,1,1,1,1
0,4,1,0,0,1,15,10,180000,22,1,0,1,0,1,3,1
0,4,1,0,0,0,7,5,42528,11,1,0,0,0,1,2,0
1,4,1,0,0,0,26,23,105737,10,1,0,1,1,1,2,1
0,0,1,0,0,0,7,1,40537,8,0,1,0,1,0,2,0
0,4,1,0,0,1,10,6,72000,8,1,1,0,0,1,3,0
0,4,1,0,1,0,14,11,125000,11,1,0,1,0,0,3,1
0,1,1,0,0,0,10,5,20760,14,1,0,1,0,1,2,1
0,1,0,0,0,0,9,8,12350,7,1,1,0,0,1,5,0
0,4,0,0,0,0,7,4,3141,20,1,1,0,1,1,1,1
0,0,1,1,0,0,13,5,62268,6,1,0,1,1,1,2,0
0,4,1,0,0,0,9,4,6468,16,1,1,1,1,1,3,1
0,4,1,0,0,0,13,3,86976,8,0,1,1,1,0,3,0
0,4,1,0,0,0,21,13,113447,28,1,0,1,1,1,3,1
0,0,1,1,0,1,3,0,16212,0,0,0,0,0,0,2,0
1,0,0,0,0,0,13,10,95484,11,1,0,0,0,0,0,0
0,4,1,0,0,0,4,2,3264,21,1,1,1,1,1,0,1
0,0,1,0,0,0,20,11,91883,12,1,0,1,0,1,2,0
0,4,1,0,1,0,9,5,110000,27,1,1,1,1,1,3,1
0,4,1,0,0,0,7,4,32112,19,1,1,1,1,1,1,0
1,2,1,0,1,1,7,4,35280,19,1,1,1,0,1,5,1
0,0,0,0,0,0,5,4,25980,17,1,1,1,1,0,2,1
0,4,1,0,0,0,10,0,1e+05,19,1,0,1,1,1,3,1
0,4,1,1,1,0,11,7,60000,11,1,1,1,0,0,3,1
0,4,1,0,1,0,15,6,18552,16,1,1,1,0,1,2,0
0,4,1,0,0,0,9,9,22620,18,1,0,1,1,1,1,1
0,4,1,0,0,0,15,10,27923,10,1,1,0,1,1,1,0
1,0,1,0,1,0,17,9,31128,9,1,1,1,0,0,2,0
1,4,1,0,0,1,32,28,132143,6,1,0,0,0,0,2,0
1,4,1,0,0,0,11,7,46482,8,0,0,1,0,0,2,0
1,3,1,0,1,1,14,8,120000,6,0,1,0,0,1,3,0
0,4,1,0,1,0,15,11,24744,18,1,0,1,1,1,6,0
0,2,1,0,0,0,4,3,115000,18,1,0,1,0,1,3,1
0,4,1,0,0,0,10,7,48000,29,1,0,1,0,1,5,1
0,2,1,0,0,0,15,10,47563,23,1,1,1,1,1,2,1
0,4,1,0,0,0,3,0,60000,12,1,1,1,0,1,3,0
1,4,1,0,0,0,16,13,60535,19,1,0,1,1,1,2,1
0,0,1,0,0,0,9,7,59459,14,1,0,1,0,1,2,1
0,4,1,0,0,0,3,1,5268,8,0,0,1,0,0,1,0
0,4,0,0,0,0,6,1,52545,14,0,0,1,0,1,2,1
1,4,1,0,0,0,20,16,86478,12,1,0,1,1,1,2,1
1,0,1,0,0,0,30,18,70264,10,1,0,1,0,1,2,0
1,0,1,1,1,0,20,13,48644,18,1,0,1,0,1,2,1
1,2,1,0,0,0,22,12,94539,25,1,0,1,1,1,3,1
1,4,1,0,0,0,20,16,109776,2,0,0,0,1,0,2,0
0,0,1,0,0,0,9,5,69183,18,1,1,1,0,0,2,1
0,0,1,0,0,0,10,7,30576,23,1,0,1,1,1,1,1
0,2,1,0,1,0,17,0,38400,26,1,0,1,1,1,3,0
0,4,1,0,0,0,7,5,13344,13,1,0,1,0,1,0,1
1,4,1,0,0,1,35,20,1e+05,4,1,0,1,0,0,3,0
0,4,1,0,1,0,22,8,77504,26,1,1,1,1,1,2,1
1,4,1,0,0,0,20,18,40332,11,1,0,1,0,0,0,0
0,1,1,0,1,0,6,5,75000,15,1,0,1,0,0,3,1
0,4,1,0,0,0,8,1,65000,9,0,1,1,1,0,3,0
1,3,1,0,1,1,29,20,72426,16,1,0,1,0,0,2,1
0,1,1,0,0,0,14,12,97288,14,1,0,1,0,1,5,0
0,4,1,0,0,0,13,9,150000,12,1,0,1,0,1,3,0
0,0,1,0,1,0,7,6,12972,9,1,1,0,0,1,2,0
1,4,1,0,0,0,27,18,42656,10,1,0,1,1,1,2,1
0,0,1,0,1,0,12,5,79284,8,1,0,1,0,1,2,1
0,1,1,0,0,0,4,2,36444,21,1,1,1,0,1,2,1
0,4,1,0,0,0,9,5,99991,17,1,0,1,1,1,2,1
1,0,1,0,0,0,15,11,110000,13,1,0,1,0,1,3,0
0,0,1,0,0,0,12,6,42156,13,1,0,1,1,0,2,1
0,4,0,0,0,0,13,8,47184,14,1,1,0,0,0,2,1
1,1,1,0,1,0,17,17,108061,23,1,0,1,1,1,2,1
0,0,1,0,0,0,20,10,33000,16,1,0,1,0,1,2,1
0,0,0,0,0,0,16,6,48000,17,1,0,1,1,1,2,1
0,4,1,0,0,0,4,1,6600,21,1,1,1,1,1,1,1
0,0,1,0,0,0,5,3,16754,28,1,0,1,1,1,1,1
0,2,1,0,0,0,5,4,17868,9,0,0,1,0,1,6,0
0,4,1,0,0,0,5,3,22800,6,1,0,0,1,0,1,1
1,1,1,0,0,0,25,16,62268,14,1,0,1,1,1,2,0
0,4,1,0,0,0,6,3,47868,20,1,0,1,1,1,2,1
1,4,1,1,0,0,20,14,77831,2,1,0,1,0,0,2,0
1,3,1,0,0,0,25,20,50000,2,1,1,0,0,0,3,0
1,4,1,0,0,0,22,17,72000,22,1,1,1,1,1,5,0
1,2,1,0,0,0,7,6,45780,18,1,1,1,1,1,2,1
0,4,1,1,1,0,4,3,114400,19,1,1,1,1,1,3,1
0,4,1,0,0,0,13,9,99000,6,1,0,0,0,1,3,0
1,3,0,0,0,0,26,8,31128,7,0,1,1,0,0,2,0
1,0,0,0,0,0,25,16,27600,14,1,1,1,0,1,6,1
0,4,1,0,0,0,9,4,40860,9,1,0,1,0,1,2,0
1,4,1,0,0,0,37,26,55362,10,1,1,1,1,0,2,0
0,4,1,0,0,0,8,6,135000,15,1,0,1,0,1,3,0
0,4,1,0,0,0,4,4,54480,15,1,1,1,0,0,2,0
1,2,1,0,1,0,22,17,41508,12,1,0,1,0,0,2,0
1,4,1,0,1,0,20,8,85000,7,1,0,0,1,1,3,0
1,4,1,0,1,0,27,21,62268,14,0,1,1,0,1,2,0
0,0,1,0,0,0,14,6,47563,25,1,1,1,1,1,2,1
0,1,1,0,0,0,4,1,11676,9,1,0,0,1,0,2,0
0,1,0,0,0,0,15,15,52536,23,1,0,1,1,1,1,1
0,0,1,0,0,1,5,3,25944,2,0,0,0,1,0,2,0
1,0,1,1,0,0,9,5,85800,12,1,0,1,0,0,1,1
